bucket	token	count	guess	guesses	reason	source	record_id	lemma	field	translation
candidate_spelling	artillada	1	astillada	astillada, arcillada, martillada, arpillada	artillada -> astillada	1571 Molina 2	1571-molina-2:003959	yaocalli	Traducción	fusta artillada, o cosa así para pelear en la mar
candidate_spelling	artiller	1	artillero	artillero, artillera	artiller -> artillero	153? Trilingüe	153-trilingue:000963	tlequiquizoani	Traducción	artiller maestro de ella
candidate_spelling	artillerio	1	artillería	artillería, artillero	artillerio -> artillería	1780 ? Bnf_361	1780-bnf-361:002977	tlequiquizhuia	Traducción	echar o soltar tiro de artillerio
candidate_spelling	artimasia	1	artimaña	artimaña	artimasia -> artimaña	153? Trilingüe	153-trilingue:008422	tecanecacayahualoni	Traducción	artimasia
candidate_spelling	artisan	1	atrasan	atrasan	artisan -> atrasan	1780 ? Bnf_361	1780-bnf-361:009112	amanteca	Traducción	artiste et peintre en plumes; et par extension: ouvrier, artisan
candidate_spelling	artison	1	aritos	aritos	artison -> aritos	2021 Wimmer	2021-wimmer:013706	cuauhocuilin	Traducción (es)	artison, gusano que roe la madera
candidate_spelling	artiste	1	artista	artista, partiste, ardiste	artiste -> artista	1780 ? Bnf_361	1780-bnf-361:009112	amanteca	Traducción	artiste et peintre en plumes; et par extension: ouvrier, artisan
candidate_spelling	artiyeria	1	artillería	artillería	artiyeria -> artillería	1780 ? Bnf_361	1780-bnf-361:002994	tlequiquiztlaza	Traducción	soltar tiro de artiyeria
candidate_spelling	arts	1	arta	arta, karts, artas, tras, arte, ares	arts -> arta	2021 Wimmer	2021-wimmer:003423	tollan	Traducción (es)	locativo, cerca de los juncos. / topónimo metafórico., en los arts. / topónimo, tula, honor. tollantzinco
candidate_spelling	arugar	1	arrugar	arrugar	arugar -> arrugar	1547 Olmos_V ?	1547-olmos-v:000273	xolochoa	Traducción	arugar plegar
candidate_spelling	arvoles	1	arboles	arboles, árboles	arvoles -> arboles	1780 ? Bnf_361	1780-bnf-361:002480	tlayectilli	Traducción	cosa podada de arvoles o vide
candidate_spelling	asadia	1	asedia	asedia, añadía, abadía, osadía, asada, asaría	asadia -> asedia	1780 ? Bnf_361	1780-bnf-361:014675	netlapaloliztli	Traducción	atrevimiento o asadia
candidate_spelling	asadoro	1	asador	asador, asador o	asadoro -> asador	1571 Molina 2	1571-molina-2:001869	tlehuatza	Traducción	asar algo en asadoro en parrillas
candidate_spelling	asaludar	1	saludar	saludar, asadura, ataludar, a saludar	asaludar -> saludar	1571 Molina 2	1571-molina-2:015843	onteciyahuhquetzaliztli	Traducción	visitación del que va visitar o asaludar a otro
candidate_spelling	aseatear	1	asaetear	asaetear	aseatear -> asaetear	1780 ? Bnf_361	1780-bnf-361:022160	cacali	Traducción	asaetear o flechar.[ aseatear]
candidate_spelling	asechandolos	1	ahechándolos	ahechándolos, acechándolos	asechandolos -> ahechándolos	1571 Molina 2	1571-molina-2:022699	tlallanuia	Traducción	poner celada a algunos, estando agazapado asechandolos, o espiándolos
candidate_spelling	asechazas	1	asechadas	asechadas, asechanzas, asechabas, asecharas	asechazas -> asechadas	1780 ? Bnf_361	1780-bnf-361:020421	tepachihuia	Traducción	asechazas poner
candidate_spelling	asedor	1	asesor	asesor, asador, asedo, asedar	asedor -> asesor	1780 ? Bnf_361	1780-bnf-361:027782	tlapiquini	Traducción	asedor, o asedora de algo exteriormente
candidate_spelling	asedora	1	asesora	asesora, asediar, asedara, asedar, asedaron	asedora -> asesora	1780 ? Bnf_361	1780-bnf-361:027782	tlapiquini	Traducción	asedor, o asedora de algo exteriormente
candidate_spelling	aseguradam	1	asegurada	asegurada, aseguradas	aseguradam -> asegurada	1780 ? Bnf_361	1780-bnf-361:021961	tetlatlacahuiloliztica	Traducción	aseguradam(en(te con engaño a alguno
candidate_spelling	aseite	1	aceite	aceite, aseste, afeité, aceité, afeite, asenté	aseite -> aceite	1780 ? Bnf_361	1780-bnf-361:025496	tlaixpetzolli	Traducción	barnizada cosa con aseite de chia
candidate_spelling	aselada	1	asolada	asolada, asilada, apelada, aseada, alelada, aserrada	aselada -> asolada	1780 ? Bnf_361	1780-bnf-361:025186	tlaichichictli	Traducción	aselada cosa
candidate_spelling	asementameinto	1	asentamiento	asentamiento	asementameinto -> asentamiento	1780 ? Bnf_361	1780-bnf-361:014441	nepilhuatiliztli	Traducción	asementameinto, asemillamiento
candidate_spelling	asens	1	ases	ases, aseos, asen, aseas, asees, aséis	asens -> ases	17?? Bnf_362	17-bnf-362:002618	iztactolin	Traducción	asens (junco gordo y largo)
candidate_spelling	asensios	1	asensos	asensos	asensios -> asensos	1571 Molina 2	1571-molina-2:011343	iztauhyatl	Traducción	axenxios o asensios hierba
candidate_spelling	asentadore	1	asentador	asentador, asentadores, asentador e	asentadore -> asentador	1780 ? Bnf_361	1780-bnf-361:009161	icpalli	Traducción	pasadero, o asentadore, o lugar donde se asientan
candidate_spelling	aserar	1	asear	asear, acerar, aperar, amerar, aserrar, asedar	aserar -> asear	1547 Olmos_V ?	1547-olmos-v:000074	tlaxoxotla	Traducción	aserar a la larga
candidate_spelling	asierto	1	abierto	abierto, acierto, asiento, aserto, asierro	asierto -> abierto	1692 Guerra	1692-guerra:000279	cualtiacua	Traducción	yo asierto
candidate_spelling	asimesmo	1	asimismo	asimismo	asimesmo -> asimismo	1571 Molina 2	1571-molina-2:001780	tlazotla	Traducción	amarse asimesmo
candidate_spelling	asnar	1	asnal	asnal, arnas, aunar, sanar, asear, asar	asnar -> asnal	153? Trilingüe	153-trilingue:011248	tlalacatlatoa	Traducción	cantar el asnar o graznar
candidate_spelling	asnero	1	asneo	asneo, áspero, asenso, asierro	asnero -> asneo	153? Trilingüe	153-trilingue:000717	castillantochpixqui	Traducción	asnero que guarda asnos
candidate_spelling	asola	1	sola	sola, aso, asoma, asila, asoló, asó	asola -> sola	2021 Wimmer	2021-wimmer:039740	tlalpoloani	Traducción (es)	conquistador, destructor, el que asola, arrasa un país
candidate_spelling	asosegarfe	1	asesoraré	asesoraré, asesorare, asesorase	asosegarfe -> asesoraré	1780 ? Bnf_361	1780-bnf-361:015774	ocuetlan inehecatl	Traducción	asosegarfe el aire y la tempestad
candidate_spelling	asosiego	1	sosiego	sosiego, a sosiego	asosiego -> sosiego	1565 Sahagún Escolios	1565-sahagun-escolios:001481	tlamachuia	Traducción	hacer algo con templanza o con asosiego
candidate_spelling	assentados	1	asentados	asentados, ausentados	assentados -> asentados	2021 Wimmer	2021-wimmer:041393	tlaoncayotitica	Traducción (es)	el segundo de los que estan assentados por su orden
candidate_spelling	asserrar	1	aserrar	aserrar	asserrar -> aserrar	2021 Wimmer	2021-wimmer:014136	cuauhxoxotla	Traducción (es)	v.i., sierra madera. / v.i., asserrar madera
candidate_spelling	astilia	1	astilla	astilla	astilia -> astilla	153? Trilingüe	153-trilingue:000733	tlaxiaca	Traducción	astilla o astilia adverbio
candidate_spelling	astilleios	1	astilleros	astilleros, astillemos, astilléis	astilleios -> astilleros	2021 Wimmer	2021-wimmer:021403	mamalhuaztli	Traducción (es)	palo de fuego. / palos para hacer fuego. / nombre de una constelación. / astilleios, de la constelación de géminis. / metáfora: envía hambre y epidemia a la gente, es decir guerra
candidate_spelling	asul	1	azul	azul, adul	asul -> azul	1765 Cortés y Zedeño	1765-cortes-y-zedeno:003219	atl azul	Traducción	agua asul
candidate_spelling	atabalera	1	atablaren	atablaren, atablares, atablara, atablare	atabalera -> atablaren	153? Trilingüe	153-trilingue:002906	cihuatl huehuetzotzonaai	Traducción	atabalera
candidate_spelling	atahona	1	tahona	tahona, a tahona	atahona -> tahona	153? Trilingüe	153-trilingue:000692	castillan tochtemalacatl	Traducción	atahona de muslos
candidate_spelling	atajadoo	1	atajados	atajados, atajado, atajador, atajado o	atajadoo -> atajados	1780 ? Bnf_361	1780-bnf-361:002375	tlayacanamictilli	Traducción	atajadoo otro el ganado
candidate_spelling	atanbor	1	atanor	atanor	atanbor -> atanor	1598 Tezozomoc	1598-tezozomoc:001858	tlalpanhuehuetl	Traducción	atanbor grande y bajo / atabal de asiento
candidate_spelling	atantos	1	atentos	atentos, tantos, atontas, atañeos, a tantos	atantos -> atentos	1571 Molina 2	1571-molina-2:011290	izquitlamampan	Traducción	en tantos grados. s. de parentesco, o en tantos o atantos capitulo
candidate_spelling	atapadro	1	atajador	atajador, atacador	atapadro -> atajador	1780 ? Bnf_361	1780-bnf-361:025597	tlaixtzacuani	Traducción	vide yxtzaqua atapadro el que tapa algo cubriéndolo
candidate_spelling	atapamento	1	atacamiento	atacamiento, atadamente	atapamento -> atacamiento	1780 ? Bnf_361	1780-bnf-361:021389	tetempacholiztli	Traducción	atapamento de la boca por otro; cohecho al juez; soborno
candidate_spelling	atapan	1	atacan	atacan, atrapan, tapan, ataban, atajan, ataran	atapan -> atacan	1571 Molina 2	1571-molina-2:017138	atzacualoni	Traducción	tapon con que atapan y cierra el alberca de agua. etc.
candidate_spelling	ataparme	1	taparme	taparme, a taparme	ataparme -> taparme	1571 Molina 2	1571-molina-2:013342	nacatzatzacua	Traducción	ataparme los oídos o las orejas
candidate_spelling	atauian	1	atarían	atarían, atañían, atavían	atauian -> atarían	1571 Molina 2	1571-molina-2:009221	amaneapantli	Traducción	manta rica con que se arrean y atauian los caciques
candidate_spelling	atentamento	1	atentamente	atentamente	atentamento -> atentamente	1780 ? Bnf_361	1780-bnf-361:026233	tlamatemoliztli	Traducción	atentamento con la mano, buscando algo
candidate_spelling	atenuandola	1	atenuando	atenuando, atenuadora	atenuandola -> atenuando	2021 Wimmer	2021-wimmer:024480	nahuatilxeloa	Traducción (es)	v.i., modificar, suavizar la ley, aplicarla atenuandola
candidate_spelling	atenzar	1	atentar	atentar, atenuar, atenaza, atenazar, atenazó, atenazo	atenzar -> atentar	1780 ? Bnf_361	1780-bnf-361:020851	tepozcacalohuia	Traducción	atenzar, coger con tenazas
candidate_spelling	atercer	1	tercer	tercer, aterrare, a tercer	atercer -> tercer	1571 Molina 2	1571-molina-2:008830	huiptlatica	Traducción	atercer día
candidate_spelling	aterrandole	1	aserrándole	aserrándole, aterrando	aterrandole -> aserrándole	1780 ? Bnf_361	1780-bnf-361:010824	ixtlapana	Traducción	contratar o logrear: hendir un madero aterrandole o partiéndole por medio con cuñas; o cortar a la larga, o hendir y rajar
candidate_spelling	aticio	1	ático	ático, actinio	aticio -> ático	1780 ? Bnf_361	1780-bnf-361:018679	tecuacuaxillanuipilli	Traducción	???aticio
candidate_spelling	atocan	1	atacan	atacan, tocan, abocan, atoran, apocan, alocan	atocan -> atacan	2021 Wimmer	2021-wimmer:030033	atocamecatl	Traducción (es)	habitante de atocan
candidate_spelling	atocar	1	atacar	atacar, tocar, autocar, abocar, acotar, atorar	atocar -> atacar	1765 Cortés y Zedeño	1765-cortes-y-zedeno:002699	matoca	Traducción	atocar con mano
candidate_spelling	atochadamente	1	atontadamente	atontadamente	atochadamente -> atontadamente	1571 Molina 2	1571-molina-2:010600	ixcuauhtiliztica	Traducción	atochadamente así
candidate_spelling	atocán	1	tocan	tocan, atacan, abocan, apocan, atoran, alocan	atocán -> tocan	2021 Wimmer	2021-wimmer:030038	atocan	Traducción (es)	atocán (c56v)
candidate_spelling	atodo	1	todo	todo, atado, apodo, atoro, átomo, apodó	atodo -> todo	1571 Molina 2	1571-molina-2:003575	xocomictia	Traducción	dar mal ejemplo atodo el pueblo, haciéndolo errar
candidate_spelling	atolladal	1	atollada	atollada, atolladas	atolladal -> atollada	153? Trilingüe	153-trilingue:001731	xoquicuacualaxtli	Traducción	atolladal o alamedal
candidate_spelling	atonado	1	abonado	abonado, atinado, atorado, anotado, anonado, anonadó	atonado -> abonado	1565 Sahagún Escolios	1565-sahagun-escolios:000125	topalhuehue	Traducción	viejo fanfarrón o atonado
candidate_spelling	atorm	1	atore	atore, atoro, atora, atoré, atoró	atorm -> atore	1780 ? Bnf_361	1780-bnf-361:022222	tetonehuacapololiztli	Traducción	atorm(en(to o aflicción a otro
candidate_spelling	atormecerse	1	amortecerse	amortecerse, atardeceres	atormecerse -> amortecerse	153? Trilingüe	153-trilingue:002404	cepohua ^	Traducción	atormecerse
candidate_spelling	atormient	1	atormenta	atormenta, atormentó, atormente, atormento, atormenté, atoramiento	atormient -> atormenta	1780 ? Bnf_361	1780-bnf-361:022224	tetonehualiztli	Traducción	aflicción de algún dolor; tormento; atormentamiento o afición a otro; o atormient y afligidor de otro
candidate_spelling	atorrar	1	ahorrar	ahorrar, torrar, atorar, aforrar, aporrar, azorrar	atorrar -> ahorrar	1780 ? Bnf_361	1780-bnf-361:010761	ixtilmayotia	Traducción	atorrar algo
candidate_spelling	atrailiar	1	atraillar	atraillar, atraillara	atrailiar -> atraillar	1780 ? Bnf_361	1780-bnf-361:014499	netechilpia	Traducción	atrailiar, atar, amarrar perros, o cosas semejantes
candidate_spelling	atrar	1	atrae	atrae, atrás, atraer, atar, tarar, arar	atrar -> atrae	1780 ? Bnf_361	1780-bnf-361:013304	nahualicuiloa	Traducción	atrar
candidate_spelling	atras	1	otras	otras, tras, artas, atrás, atrae, atlas	atras -> otras	2021 Wimmer	2021-wimmer:023159	mixmoloni	Traducción (es)	se levantan las nubes atras de los cerros
candidate_spelling	atrauesado	1	atravesado	atravesado	atrauesado -> atravesado	2021 Wimmer	2021-wimmer:025048	necuiliuhtoc	Traducción (es)	atrauesado estar algo
candidate_spelling	atrauesarsele	1	atravesársele	atravesársele	atrauesarsele -> atravesársele	1571 Molina 2	1571-molina-2:009517	ihiotzacua	Traducción	enmudecer o atrauesarsele el bocado
candidate_spelling	atrauiesa	1	atraviesa	atraviesa	atrauiesa -> atraviesa	1571 Molina 2	1571-molina-2:017967	teeltzacu	Traducción	bocado que se atrauiesa en los gaznates
candidate_spelling	atraversa	1	atrajeras	atrajeras, traversa, a traversa	atraversa -> atrajeras	17?? Bnf_362	17-bnf-362:004916	tlanalquixtia	Traducción	pasar o tlaspasar algo con saeta; atraversa a otro con espada, saetas etcétera
candidate_spelling	atreua	1	atreva	atreva, atruena, atregua	atreua -> atreva	1571 Molina 2	1571-molina-2:011453	macaocac	Traducción	ninguno ya. s. se atreua. etc.
candidate_spelling	atreviose	1	atravieso	atravieso, atreviese	atreviose -> atravieso	1571 Molina 2	1571-molina-2:004869	zaoquicua	Traducción	no dejo de comerlo, o todavía se lo comio, o atreviose a comerlo. etcétera
candidate_spelling	atriaca	1	atraiga	atraiga, atraca	atriaca -> atraiga	153? Trilingüe	153-trilingue:003795	e	Traducción	atriaca
candidate_spelling	atronafo	1	atronado	atronado	atronafo -> atronado	1780 ? Bnf_361	1780-bnf-361:012918	motlacmauhti	Traducción	atronafo, o espantado del trueno
candidate_spelling	atroncar	1	abroncar	abroncar, atrancar, troncar, atronar, atronara, a troncar	atroncar -> abroncar	1780 ? Bnf_361	1780-bnf-361:000313	tlatetecuica	Traducción	atroncar, o troncar
candidate_spelling	atropellandose	1	atropellados	atropellados, atropellando, atropelladores	atropellandose -> atropellados	1571 Molina 2	1571-molina-2:015323	ocatihui  +	Traducción	ir mucha gente junta, apretandose, o atropellandose los unos a los otros
candidate_spelling	atruche	1	atroche	atroche, atroché	atruche -> atroche	1780 ? Bnf_361	1780-bnf-361:002094	tlaxcoloa	Traducción	atruche?, moche? a ser algo
candidate_spelling	atus	1	tus	tus, ates, atas, atusa, taus, atuso	atus -> tus	1571 Molina 2	1571-molina-2:012610	mitzmotzatzacuiltitimanizque	Traducción	estarán atus lados, o atu manderecha e izquierda
candidate_spelling	auarienta	1	aparenta	aparenta, amarillenta, avariento, avarienta, avarientas	auarienta -> aparenta	1571 Molina 2	1571-molina-2:013704	aonnemaquiliztica	Traducción	auarienta y escasamente
candidate_spelling	auarientos	1	amarillentos	amarillentos, avariento, avarientos, avarientas, aguavientos	auarientos -> amarillentos	1571 Molina 2	1571-molina-2:013187	motzoltin	Traducción	auarientos
candidate_spelling	aucencia	1	ausencia	ausencia	aucencia -> ausencia	1780 ? Bnf_361	1780-bnf-361:000326	canayaliztli	Traducción	aucencia
candidate_spelling	auctorizada	1	autorizada	autorizada	auctorizada -> autorizada	1571 Molina 2	1571-molina-2:010725	ixmauhti	Traducción	tener auctorizada persona
candidate_spelling	audienca	1	audiencia	audiencia	audienca -> audiencia	1780 ? Bnf_361	1780-bnf-361:018374	teccalli	Traducción	audienca de los jueces
candidate_spelling	auejon	1	abejón	abejón, quejón	auejon -> abejón	1571 Molina 2	1571-molina-2:017257	quiquinaca	Traducción	gemir con dolor, o zumbar el auejon, gruñir el puerco, regañar el perro, o hablar entre dientes
candidate_spelling	auentada	1	asentada	asentada, alentada, aumentada, atentada, atenuada, aventada	auentada -> asentada	1571 Molina 2	1571-molina-2:023114	tlamomoyauhtli	Traducción	cosa desbaratada, descarriada auentada, o esparcida
candidate_spelling	auerse	1	ayeres	ayeres, alerce, aferres, aterres, aceres, afueres	auerse -> ayeres	1571 Molina 2	1571-molina-2:007821	ehecatl  +	Traducción	auerse ya asosegado el tiempo y cesado la tempestad y torbellino
candidate_spelling	augmentada	1	aumentada	aumentada	augmentada -> aumentada	1571 Molina 2	1571-molina-2:014962	aquilli  +	Traducción	cosa augmentada y añadida, o envite en el juego
candidate_spelling	auillanado	1	aullando	aullando, auxiliando, avillanado	auillanado -> aullando	1571 Molina 2	1571-molina-2:011478	macehualtic	Traducción	auillanado
candidate_spelling	aumar	1	sumar	sumar, amar, armar, fumar, aunar, aupar	aumar -> sumar	1547 Olmos_V ?	1547-olmos-v:001540	popochhuia	Traducción	aumar algo
